"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00165762",191,18,9,0,3,2,1,1,0,0,2,9,0,5,2,2,28,8,2,2,4,0,0,9,3,0,6,6,6,5,0,1,2,1,0,1,0,23,4,3,0,1,4,1,3,4,4,2,1,1,0,9,0,0,3,3,0,3,24,20,6,8,3,2,1,4,4,18,1,1,9,1,2,1,5,0,6,5,1,0,2,0,1,1,0,24,18,3,1,14,6,1,3,0,2,16,13,12,1,0,3,2,1,21,7,2,1,1,3,14,11,2,1,19,2,0,1,1,17,0,6,0,0,5,6
"E00165763",79,3,2,0,1,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,2,1,4,0,0,0,15,0,0,4,2,0,1,1,0,7,7,0,0,4,0,0,4,0,10,10,1,0,9,0,0,0,0,0,12,10,10,0,0,2,2,0,11,3,0,0,2,1,8,7,0,1,16,2,0,0,2,14,0,7,2,0,1,4
"E00176596",104,10,7,0,1,2,0,0,1,0,3,3,0,2,0,1,23,4,1,2,1,0,0,7,2,0,5,6,6,6,0,3,2,1,0,0,0,10,1,1,0,0,0,0,0,2,2,0,0,0,0,7,0,0,1,2,0,4,16,15,3,1,2,8,1,1,1,7,0,0,1,0,1,0,0,0,2,2,0,0,4,0,0,3,1,15,11,3,0,8,4,0,2,1,1,2,0,0,0,0,2,2,0,9,3,1,0,1,1,6,4,0,2,12,1,0,0,1,11,1,6,0,0,0,4
"E00176597",73,16,0,0,0,0,0,0,0,0,0,16,0,2,0,14,6,0,0,0,0,0,0,2,0,0,2,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,3,0,2,0,1,1,3,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,11,8,2,0,6,3,2,0,0,1,10,10,10,0,0,0,0,0,5,0,0,0,0,0,5,4,0,1,14,3,0,3,0,11,0,3,3,0,1,4
"E00176598",157,17,12,0,3,2,1,0,0,1,5,5,0,0,0,5,35,9,5,1,3,0,0,9,1,0,8,10,10,7,1,3,1,1,0,1,0,24,2,1,0,1,1,1,0,6,6,2,1,0,1,13,0,0,2,8,0,3,15,11,1,4,5,1,0,4,4,15,0,0,5,0,1,1,3,0,6,5,0,1,4,0,1,2,1,17,12,4,0,8,5,2,2,1,0,14,10,7,0,3,4,4,0,9,4,1,2,1,0,5,5,0,0,11,1,0,1,0,10,3,2,2,0,3,0
"E00176599",68,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6,2,0,1,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,3,0,1,5,2,1,0,0,1,0,3,3,6,0,0,1,0,0,0,1,0,3,3,0,0,2,0,0,0,2,16,10,5,0,5,6,3,2,1,0,6,4,3,1,0,2,2,0,9,4,0,1,2,1,5,5,0,0,13,0,0,0,0,13,1,4,1,1,2,4
"E00176600",113,15,11,0,2,4,1,0,0,0,4,4,0,2,0,2,17,4,1,0,3,0,0,5,0,1,4,3,3,5,1,2,1,1,0,0,0,17,2,0,0,2,3,1,2,2,2,0,0,0,0,10,0,1,1,5,0,3,16,13,3,4,2,3,1,3,3,4,0,0,1,0,0,0,1,0,2,2,0,0,1,0,0,1,0,17,10,3,0,7,7,2,4,1,0,12,6,5,0,1,6,6,0,6,1,1,0,0,0,5,5,0,0,9,1,0,1,0,8,0,0,2,1,2,3
"E00176601",216,26,17,0,5,3,2,2,0,0,5,9,0,2,1,6,53,9,2,2,4,0,1,22,8,2,12,15,15,7,0,5,1,1,0,0,0,23,2,1,0,1,3,3,0,3,3,1,0,1,0,14,0,0,8,4,1,1,18,14,3,5,3,1,2,4,4,22,0,0,8,0,2,2,4,0,9,6,2,1,5,0,1,4,0,27,18,5,1,12,9,5,4,0,0,15,11,10,1,0,4,2,2,15,5,0,1,0,4,10,8,1,1,17,3,0,2,1,14,0,3,3,1,0,7
"E00176602",69,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0,1,0,0,5,1,0,4,1,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,0,2,0,0,0,9,0,0,2,0,0,0,2,0,4,4,0,0,3,0,0,3,0,7,4,0,0,4,3,0,2,1,0,13,13,13,0,0,0,0,0,9,6,5,1,0,0,3,2,0,1,15,3,0,0,3,12,3,4,1,1,1,2
"E00176603",139,19,9,0,1,1,1,0,0,4,2,10,0,7,0,3,48,12,3,4,4,0,1,19,14,0,5,12,12,5,0,3,0,1,0,0,1,26,0,0,0,0,2,1,1,3,3,3,2,0,1,18,2,1,2,8,0,5,15,14,6,3,2,2,1,1,1,6,0,0,0,0,0,0,0,0,1,1,0,0,5,0,1,2,2,3,3,2,0,1,0,0,0,0,0,10,7,6,0,1,3,3,0,2,1,0,0,0,1,1,1,0,0,10,0,0,0,0,10,0,0,2,1,0,7
"E00176604",117,9,7,0,0,0,0,0,0,0,7,2,0,0,1,1,48,16,4,3,6,1,2,12,6,3,3,10,10,10,0,4,2,2,0,0,2,23,2,0,1,1,2,1,1,2,2,3,3,0,0,14,1,2,3,6,0,2,16,11,5,1,2,2,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,2,0,1,1,1,0,0,0,6,2,1,0,1,4,2,2,6,3,0,1,0,2,3,3,0,0,4,1,0,1,0,3,0,0,1,0,0,2
"E00176605",159,14,10,0,4,0,0,2,1,3,0,4,0,2,0,2,59,15,6,2,7,0,0,22,18,1,3,9,9,13,0,5,2,1,0,3,2,35,10,4,3,3,1,0,1,4,4,2,1,0,1,18,2,2,7,4,0,3,11,9,3,3,1,1,1,2,2,8,0,0,1,1,0,0,0,0,3,3,0,0,4,0,0,4,0,16,8,3,0,5,8,6,2,0,0,6,1,1,0,0,5,4,1,4,3,0,1,1,1,1,1,0,0,6,0,0,0,0,6,0,0,1,0,1,4
"E00176606",141,12,9,0,2,0,0,0,0,2,5,3,0,2,0,1,47,15,2,2,10,0,1,13,9,0,4,7,7,12,1,6,1,1,1,1,1,29,2,1,0,1,1,1,0,1,1,5,2,1,2,20,1,1,5,9,0,4,23,17,6,1,5,2,3,6,6,9,1,1,2,0,0,0,2,0,4,3,1,0,2,0,0,0,2,4,4,0,0,4,0,0,0,0,0,8,6,6,0,0,2,2,0,4,3,1,1,1,0,1,0,0,1,5,0,0,0,0,5,0,0,0,0,2,3
"E00176607",138,11,10,0,4,1,0,2,0,2,1,1,0,1,0,0,39,14,4,3,6,1,0,6,5,0,1,14,14,5,1,4,0,0,0,0,0,31,5,0,0,5,2,0,2,3,3,2,2,0,0,19,0,3,6,8,0,2,10,8,3,4,1,0,0,2,2,5,0,0,1,0,0,0,1,0,3,3,0,0,1,0,0,1,0,8,5,2,1,2,3,1,1,0,1,17,15,14,0,1,2,2,0,4,3,1,1,1,0,1,1,0,0,13,0,0,0,0,13,0,2,1,1,0,9
"E00176608",162,28,21,0,5,2,0,1,0,4,9,7,0,3,0,4,42,8,2,2,4,0,0,8,6,0,2,15,15,11,2,6,0,1,0,2,0,25,2,0,1,1,1,0,1,0,0,6,4,1,1,16,0,3,3,7,0,3,23,19,4,7,4,3,1,4,4,10,1,1,1,0,1,0,0,0,4,3,1,0,4,1,0,3,0,9,8,2,1,5,1,1,0,0,0,18,8,8,0,0,10,9,1,5,4,1,1,2,0,1,1,0,0,2,1,0,0,1,1,0,1,0,0,0,0
"E00176609",93,10,1,0,0,0,0,0,0,0,1,9,0,2,0,7,6,0,0,0,0,0,0,3,0,0,3,2,2,1,0,1,0,0,0,0,0,7,0,0,0,0,2,0,2,0,0,3,3,0,0,2,0,0,0,1,0,1,8,6,1,1,0,3,1,2,2,9,0,0,1,0,0,1,0,0,5,5,0,0,3,0,0,3,0,12,8,1,0,7,4,2,0,2,0,10,9,9,0,0,1,1,0,8,2,1,0,1,0,6,4,1,1,23,2,0,0,2,21,0,7,3,0,4,7
"E00176610",97,5,4,0,0,0,0,1,0,0,3,1,0,0,0,1,9,1,0,1,0,0,0,1,0,0,1,4,4,3,0,2,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,1,8,6,2,1,0,3,0,2,2,8,0,0,3,0,1,2,0,0,2,2,0,0,3,0,1,2,0,16,11,2,0,9,5,2,1,1,1,7,4,4,0,0,3,3,0,12,3,1,0,0,2,9,9,0,0,27,2,0,0,2,25,2,10,6,0,1,6
"E00176611",73,5,4,0,0,2,1,1,0,0,0,1,0,0,0,1,13,4,1,1,2,0,0,4,1,1,2,2,2,3,0,2,1,0,0,0,0,7,0,0,0,0,1,0,1,1,1,3,1,0,2,2,0,0,0,1,0,1,5,2,0,1,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,11,7,1,3,0,0,0,0,0,15,13,12,1,0,2,2,0,3,0,0,0,0,0,3,2,0,1,13,0,0,0,0,13,0,0,0,0,1,12
"E00176612",120,8,5,0,1,1,0,1,2,0,0,3,0,2,0,1,24,3,1,2,0,0,0,10,8,0,2,5,5,6,0,2,1,3,0,0,0,13,3,2,0,1,0,0,0,0,0,5,4,0,1,5,0,0,2,1,0,2,10,4,1,1,1,0,1,6,6,9,0,0,1,0,1,0,0,0,2,1,1,0,6,0,0,6,0,9,5,2,1,2,4,0,2,0,2,22,21,19,2,0,1,1,0,5,3,0,1,0,2,2,1,0,1,20,2,1,1,0,18,0,2,1,0,1,14
"E00176613",116,7,6,0,2,0,0,0,0,0,4,1,0,1,0,0,33,6,0,3,2,0,1,13,4,2,7,8,8,6,1,3,1,0,0,0,1,16,1,0,1,0,1,0,1,2,2,4,1,2,1,8,0,0,4,3,0,1,14,12,5,2,3,1,1,2,2,4,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,2,0,5,2,1,0,1,3,3,0,0,0,14,12,11,1,0,2,2,0,5,2,0,1,1,0,3,3,0,0,18,2,0,2,0,16,0,0,1,0,1,14
"E00176614",175,16,6,0,0,1,0,0,3,1,1,10,0,4,1,5,23,6,2,2,2,0,0,7,4,0,3,9,9,1,0,0,1,0,0,0,0,16,1,1,0,0,3,0,3,1,1,7,5,1,1,4,0,0,0,1,0,3,24,17,5,3,3,4,2,7,7,8,0,0,2,0,1,0,1,0,2,2,0,0,4,0,1,3,0,17,12,3,0,9,5,5,0,0,0,28,26,25,0,1,2,2,0,4,2,0,0,1,1,2,2,0,0,39,0,0,0,0,39,1,1,1,1,2,33
"E00176615",74,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,22,4,0,0,3,1,0,6,4,0,2,5,5,7,0,4,1,2,0,0,0,12,2,1,0,1,2,0,2,0,0,2,1,1,0,6,0,0,0,5,0,1,7,6,0,2,0,3,1,1,1,5,1,1,2,0,1,0,1,0,1,1,0,0,1,0,0,1,0,6,2,1,0,1,4,1,0,3,0,8,6,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,11,0,1,0,0,1,9
"E00176616",122,6,4,0,1,1,0,0,0,0,2,2,0,1,0,1,28,7,4,0,2,0,1,2,2,0,0,8,8,11,3,4,0,0,1,0,3,17,3,1,0,2,0,0,0,0,0,8,6,0,2,6,0,1,0,2,0,3,12,12,1,4,4,3,0,0,0,8,0,0,2,0,0,1,1,0,1,0,0,1,5,0,1,4,0,7,3,0,0,3,4,4,0,0,0,15,11,11,0,0,4,4,0,2,1,0,0,1,0,1,1,0,0,27,0,0,0,0,27,0,1,3,0,1,22
"E00176617",131,8,5,0,0,0,0,0,5,0,0,3,0,1,0,2,23,6,1,0,5,0,0,5,5,0,0,11,11,1,0,1,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,4,1,0,3,6,0,0,0,4,0,2,7,6,0,2,1,3,0,1,1,8,1,1,1,0,0,1,0,0,1,1,0,0,5,4,0,1,0,13,11,1,0,10,2,0,2,0,0,29,27,26,0,1,2,2,0,2,0,0,0,0,0,2,1,0,1,30,0,0,0,0,30,0,2,0,0,1,27
"E00176618",83,3,1,0,0,0,0,0,0,0,1,2,0,1,0,1,6,0,0,0,0,0,0,2,1,0,1,0,0,4,0,1,2,1,0,0,0,6,0,0,0,0,1,1,0,0,0,3,0,0,3,2,0,1,0,0,0,1,4,3,0,1,1,1,0,1,1,6,0,0,4,1,0,1,2,0,0,0,0,0,2,0,0,2,0,12,8,5,0,3,4,2,0,2,0,12,10,10,0,0,2,2,0,11,8,1,1,2,4,3,0,0,3,23,5,0,4,1,18,1,10,1,0,0,6
"E00176619",158,13,6,1,0,3,0,0,0,0,2,7,0,4,0,3,53,15,4,4,7,0,0,11,8,2,1,14,14,13,3,7,1,0,0,0,2,33,1,1,0,0,2,0,2,2,2,10,8,2,0,18,1,3,5,8,0,1,16,13,4,2,2,3,2,3,3,9,0,0,2,0,0,0,1,1,1,1,0,0,6,0,0,6,0,7,3,1,0,2,4,3,0,1,0,7,5,4,1,0,2,2,0,1,1,0,0,0,1,0,0,0,0,19,1,1,0,0,18,0,1,0,0,0,17
"E00176620",165,16,8,3,0,2,0,0,0,0,3,8,0,5,0,3,47,11,2,6,3,0,0,13,8,1,4,14,14,9,3,3,1,1,0,0,1,34,2,2,0,0,4,0,4,2,2,12,9,2,1,14,0,0,3,8,0,3,16,12,2,3,3,3,1,4,4,4,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,2,0,7,5,1,1,3,2,2,0,0,0,14,13,11,0,2,1,1,0,2,0,0,0,0,0,2,2,0,0,25,0,0,0,0,25,2,3,0,0,0,20
"E00176621",94,10,4,0,1,0,1,0,0,0,2,6,0,5,0,1,24,5,3,2,0,0,0,10,10,0,0,0,0,9,1,4,1,1,0,1,1,15,1,1,0,0,0,0,0,1,1,5,4,0,1,8,0,0,1,4,0,3,13,11,1,4,2,2,2,2,2,5,0,0,2,0,1,1,0,0,0,0,0,0,3,0,0,3,0,5,4,2,0,2,1,0,1,0,0,8,7,6,1,0,1,0,1,3,2,0,1,1,0,1,0,0,1,11,0,0,0,0,11,0,1,0,0,0,10
"E00176622",142,18,10,0,2,1,5,0,1,0,1,8,0,3,1,4,54,15,1,3,11,0,0,16,14,1,1,11,11,12,1,6,2,0,2,1,0,21,1,0,0,1,3,1,2,2,2,7,2,0,5,8,1,1,0,2,0,4,13,11,2,3,4,1,1,2,2,7,0,0,5,0,2,1,2,0,1,1,0,0,1,0,0,1,0,10,9,1,0,8,1,0,0,1,0,9,8,2,5,1,1,1,0,3,2,0,1,1,0,1,1,0,0,7,0,0,0,0,7,0,1,0,0,1,5
"E00176623",64,3,2,0,0,1,0,0,0,0,1,1,0,1,0,0,27,7,2,4,1,0,0,6,5,1,0,9,9,5,5,0,0,0,0,0,0,15,0,0,0,0,2,2,0,2,2,5,3,1,1,6,0,0,2,4,0,0,6,6,1,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,1,1,0,0,1,0,1,0,0,5,4,4,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3
"E00176624",266,9,4,0,0,2,2,0,0,0,0,5,0,4,0,1,15,3,0,0,3,0,0,5,1,1,3,5,5,2,0,0,1,1,0,0,0,13,1,1,0,0,0,0,0,1,1,6,3,0,3,5,1,0,1,2,0,1,18,15,5,1,4,5,0,3,3,9,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,8,0,23,11,3,0,8,12,11,0,0,1,99,94,87,6,1,5,5,0,6,4,1,1,1,1,2,2,0,0,74,1,0,0,1,73,0,2,3,4,0,64
"E00176625",133,19,10,2,3,1,1,0,1,1,1,9,0,6,0,3,35,15,2,3,9,1,0,9,7,0,2,2,2,9,2,5,1,0,0,1,0,29,3,0,0,3,0,0,0,3,3,7,1,6,0,16,0,3,5,4,0,4,17,12,3,1,5,2,1,5,5,6,0,0,3,0,2,0,0,1,2,2,0,0,1,0,0,1,0,6,5,2,0,3,1,1,0,0,0,12,8,7,0,1,4,2,2,3,2,1,0,1,0,1,1,0,0,6,0,0,0,0,6,1,0,0,0,1,4
"E00176626",166,21,15,1,3,5,0,2,0,0,4,6,0,5,0,1,64,15,5,3,7,0,0,22,20,0,2,9,9,18,4,7,2,1,0,0,4,31,1,0,0,1,0,0,0,2,2,6,6,0,0,22,1,3,6,6,0,6,18,18,5,7,3,3,0,0,0,4,0,0,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,10,3,1,0,2,7,5,0,1,1,9,7,5,0,2,2,2,0,3,1,0,0,0,1,2,2,0,0,6,0,0,0,0,6,1,0,0,0,0,5
"E00176627",85,6,5,0,1,1,0,0,0,0,3,1,0,1,0,0,28,8,3,3,2,0,0,8,7,0,1,5,5,7,2,1,0,2,0,1,1,19,3,2,0,1,1,0,1,1,1,3,3,0,0,11,0,1,2,3,0,5,7,4,0,3,1,0,0,3,3,5,0,0,2,1,0,0,1,0,1,1,0,0,2,0,1,1,0,5,5,2,0,3,0,0,0,0,0,5,4,4,0,0,1,1,0,2,0,0,0,0,0,2,1,1,0,8,2,0,0,2,6,0,1,0,0,1,4
"E00176628",152,16,11,0,0,4,0,1,0,0,6,5,0,2,0,3,42,5,1,1,3,0,0,16,9,1,6,6,6,15,4,9,0,0,1,0,1,26,3,0,0,3,2,0,2,1,1,4,2,1,1,16,0,3,4,5,0,4,24,19,3,6,3,6,1,5,5,10,0,0,4,0,1,0,3,0,1,1,0,0,5,0,0,5,0,9,5,1,0,4,4,4,0,0,0,13,10,10,0,0,3,1,2,2,0,0,0,0,0,2,0,2,0,10,0,0,0,0,10,0,0,0,0,0,10
"E00176629",120,12,7,0,1,2,0,2,0,0,2,5,0,3,0,2,47,18,5,4,8,0,1,10,8,0,2,5,5,14,3,9,2,0,0,0,0,14,1,0,0,1,0,0,0,0,0,4,3,1,0,9,0,0,2,5,0,2,12,11,1,3,2,4,1,1,1,5,0,0,1,0,0,0,0,1,2,1,1,0,2,0,0,2,0,8,6,3,0,3,2,0,1,1,0,9,6,5,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,1,1,0,0,11
"E00176630",161,17,10,0,3,0,0,2,0,0,5,7,0,5,0,2,25,8,4,2,2,0,0,5,1,0,4,5,5,7,1,3,1,2,0,0,0,20,3,2,0,1,3,0,3,1,1,5,0,1,4,8,0,1,1,3,0,3,24,21,7,4,3,2,5,3,3,13,2,2,5,1,1,0,2,1,5,1,3,1,1,0,0,1,0,12,12,7,0,5,0,0,0,0,0,14,13,12,1,0,1,1,0,24,13,1,6,5,1,11,8,2,1,12,1,0,1,0,11,1,2,3,0,1,4
"E00176631",88,7,7,0,3,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,1,0,0,4,2,0,2,0,0,2,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,2,2,2,1,0,1,7,0,0,1,3,0,3,6,6,2,1,2,1,0,0,0,10,0,0,3,0,0,1,1,1,3,2,1,0,4,0,0,4,0,16,12,3,0,9,4,1,3,0,0,9,6,6,0,0,3,3,0,8,4,2,1,1,0,4,2,1,1,14,2,0,2,0,12,1,4,2,1,1,3
"E00176632",133,10,7,0,1,0,0,0,0,1,5,3,0,1,0,2,15,3,1,0,2,0,0,7,1,0,6,3,3,2,0,0,1,0,0,0,1,11,0,0,0,0,2,0,2,1,1,3,1,1,1,5,0,1,2,0,0,2,23,18,6,3,1,5,3,5,5,19,0,0,8,2,2,0,3,1,8,5,2,1,3,0,1,2,0,14,9,3,0,6,5,0,5,0,0,18,14,10,3,1,4,4,0,15,9,3,1,1,4,6,5,1,0,8,0,0,0,0,8,0,2,1,0,2,3
"E00176633",90,7,4,0,1,0,1,1,0,0,1,3,0,2,0,1,15,4,1,1,2,0,0,8,6,0,2,1,1,2,0,0,1,0,0,0,1,8,0,0,0,0,1,0,1,0,0,1,1,0,0,6,0,2,1,3,0,0,17,16,6,4,1,5,0,1,1,5,0,0,3,0,1,1,1,0,2,2,0,0,0,0,0,0,0,5,2,1,0,1,3,1,1,1,0,11,8,6,1,1,3,3,0,6,2,0,1,0,1,4,3,0,1,16,1,0,1,0,15,1,8,1,0,0,5
"E00176634",108,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,1,1,0,0,0,0,7,7,0,0,9,9,2,1,0,0,0,0,0,1,19,1,1,0,0,4,1,3,0,0,8,5,0,3,6,0,1,0,0,0,5,4,3,0,0,1,2,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8,4,0,0,4,4,2,2,0,0,27,25,22,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,4,24,0,1,0,1,0,22
"E00176635",145,10,2,0,1,0,0,0,0,0,1,8,0,4,1,3,57,17,5,1,10,1,0,9,9,0,0,16,16,15,8,5,1,0,0,0,1,25,2,0,0,2,3,0,3,2,2,8,6,1,1,10,0,1,1,7,0,1,13,11,0,3,5,3,0,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,3,0,0,3,0,0,0,0,0,15,13,12,0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,1,0,18
"E00176636",86,5,1,0,0,0,0,0,0,0,1,4,0,4,0,0,25,11,5,3,3,0,0,7,6,0,1,2,2,5,1,3,0,1,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,1,2,0,2,12,11,1,4,4,1,1,1,1,4,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,3,0,8,4,1,0,3,4,3,1,0,0,10,6,5,1,0,4,4,0,2,1,0,1,0,0,1,1,0,0,14,0,0,0,0,14,1,1,1,0,0,11
"E00176637",57,5,2,0,0,0,0,0,0,2,0,3,0,2,0,1,12,2,0,1,1,0,0,4,1,0,3,3,3,3,0,1,0,1,1,0,0,11,1,0,0,1,2,0,2,1,1,5,5,0,0,2,0,0,0,1,0,1,8,7,3,2,0,2,0,1,1,3,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,13,12,1,0,11,1,0,1,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,2
"E00176638",143,21,10,0,6,2,0,0,0,0,2,11,0,4,1,6,43,4,2,2,0,0,0,17,11,0,6,5,5,17,6,4,4,0,1,0,2,20,4,1,1,2,2,2,0,3,3,4,3,0,1,7,0,1,1,2,0,3,23,17,8,3,2,3,1,6,6,7,0,0,3,0,0,1,2,0,1,1,0,0,3,0,0,3,0,9,7,2,0,5,2,1,0,0,1,7,4,4,0,0,3,3,0,6,3,1,1,1,0,3,3,0,0,7,1,0,0,1,6,3,0,0,0,1,2
"E00176639",100,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6,2,2,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,8,7,0,2,4,1,0,1,1,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,3,0,0,3,1,1,0,0,0,45,39,39,0,0,6,6,0,1,0,0,0,0,0,1,1,0,0,28,1,0,0,1,27,0,0,0,3,2,22
"E00176640",196,7,3,0,1,0,0,0,0,0,2,4,0,2,0,2,45,6,5,1,0,0,0,34,14,0,20,4,4,1,0,1,0,0,0,0,0,11,2,1,0,1,0,0,0,0,0,3,3,0,0,6,0,0,2,3,0,1,18,13,2,2,6,2,1,5,5,16,0,0,3,3,0,0,0,0,3,3,0,0,10,0,0,9,1,21,20,1,0,19,1,0,0,1,0,27,27,26,1,0,0,0,0,16,9,6,3,0,0,7,4,3,0,35,2,0,2,0,33,3,8,2,1,3,16
"E00176641",38,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,0,0,0,1,1,0,0,1,1,2,0,0,0,1,0,0,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,1,0,1,5,5,1,1,0,3,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,4,0,2,2,0,0,2,0,0,0,0,0,7,6,6,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,7,1,0,0,1,6,0,1,1,0,0,4
"E00176642",213,26,15,0,4,5,0,0,0,0,6,11,0,5,0,6,85,25,8,5,12,0,0,30,24,2,4,11,11,19,10,8,0,0,0,0,1,34,2,1,0,1,3,1,2,2,2,6,4,1,1,21,0,3,3,10,0,5,22,18,3,7,1,6,1,4,4,8,2,2,0,0,0,0,0,0,1,1,0,0,5,0,0,5,0,7,2,0,0,2,5,3,1,0,1,13,10,9,1,0,3,3,0,1,1,1,0,0,0,0,0,0,0,17,3,1,0,2,14,0,0,1,3,0,10
"E00176643",146,14,11,1,0,2,3,1,1,0,3,3,0,2,0,1,44,12,5,0,7,0,0,16,13,2,1,4,4,12,3,5,3,0,0,0,1,23,1,0,0,1,2,2,0,3,3,4,3,1,0,13,0,2,3,5,0,3,31,26,9,5,3,9,0,5,5,7,0,0,0,0,0,0,0,0,2,1,1,0,5,1,0,4,0,5,1,1,0,0,4,2,0,0,2,10,6,4,0,2,4,4,0,2,1,0,0,0,1,1,1,0,0,10,0,0,0,0,10,0,0,1,0,1,8
