"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00034340",230,2,4,0,3,3,2,3,1,2,2,5,2,4,0,3,3,1,2,4,2,1,3,3,1,2,3,2,4,5,4,4,1,1,5,4,2,5,5,2,2,3,3,5,4,2,3,6,5,2,6,4,3,5,4,5,3,1,2,0,1,4,1,1,7,3,2,1,1,0,2,4,2,2,2,2,2,2,4,2,3,3,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
"E00034341",342,2,10,6,4,6,5,3,2,2,5,4,2,2,6,1,5,2,5,7,7,5,10,4,4,3,3,3,7,1,4,6,4,4,3,6,6,4,3,3,4,5,3,2,2,2,4,7,4,9,5,4,7,7,1,6,7,8,5,3,7,4,2,4,3,2,2,4,1,5,2,3,4,2,1,2,2,5,1,4,1,0,2,0,3,1,1,3,1,1,1,2,1,0,0,0,0,0,0,1,0,0
"E00034342",224,3,2,2,3,1,3,2,4,5,3,1,2,1,2,2,4,1,0,2,2,3,4,2,5,2,3,3,2,1,1,6,2,1,0,0,7,3,4,5,4,4,5,2,1,2,1,4,2,4,2,6,5,1,3,3,6,3,7,5,1,2,5,4,2,5,2,1,0,4,4,1,4,3,1,2,2,0,3,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0
"E00034343",258,3,3,1,3,5,1,4,2,7,7,1,2,5,3,0,3,1,4,2,1,2,1,1,5,2,5,4,1,2,2,4,5,6,3,6,2,2,6,1,6,1,3,3,3,5,2,2,5,3,2,7,3,4,3,4,5,8,5,6,3,8,1,3,5,4,2,3,1,1,2,2,2,1,1,0,1,1,4,1,1,2,1,1,3,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0
"E00034344",277,3,2,2,2,1,4,2,1,4,2,2,5,2,1,5,4,5,7,5,6,3,4,2,4,1,1,7,6,5,3,5,1,7,1,5,1,2,2,5,4,4,1,4,3,11,13,9,3,5,5,6,3,5,7,4,1,1,3,2,4,5,3,4,4,5,2,3,1,2,2,1,0,2,4,0,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034345",232,2,3,4,2,3,2,5,1,1,0,4,2,5,6,4,5,5,7,3,5,4,4,2,0,2,1,3,3,3,2,2,4,4,1,4,1,0,2,3,6,2,4,2,5,8,5,9,4,7,2,3,4,2,3,6,5,4,3,4,3,3,1,1,1,0,1,0,2,0,1,1,3,2,2,1,3,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034346",111,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,1,0,2,1,2,2,3,2,0,1,0,2,0,0,2,3,1,0,1,0,2,0,0,0,0,2,1,1,4,2,1,4,2,2,1,0,2,0,2,0,3,3,4,0,1,2,1,2,3,1,1,3,1,2,4,2,3,3,0,2,2,1,0,0,2,1,3,2,0,0,3,0,0,0,0,0,0,0,0,0
"E00034347",230,4,1,1,3,1,3,1,2,0,0,2,0,1,5,1,4,4,3,0,2,2,2,2,2,4,5,4,4,4,5,6,0,1,3,4,5,1,3,1,5,4,6,1,5,7,1,6,2,4,5,4,5,5,4,4,3,0,4,2,3,2,3,0,2,4,2,5,3,3,1,3,4,4,1,3,1,0,0,1,4,3,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00034348",246,3,1,3,1,2,5,1,3,3,1,0,2,1,3,3,5,5,3,4,6,2,4,2,0,5,5,4,2,2,0,3,1,2,0,3,3,3,4,2,2,1,1,6,2,4,5,4,2,4,6,2,1,4,5,7,1,5,3,0,1,5,6,4,0,5,4,3,4,6,3,4,3,3,1,1,1,4,3,6,1,1,1,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00034349",301,7,6,8,5,2,3,2,1,2,2,1,2,3,4,1,6,4,5,1,7,4,10,2,4,3,8,3,6,3,3,2,3,8,2,2,4,5,5,2,3,1,3,2,1,3,2,2,5,2,4,2,4,5,1,4,6,3,2,5,2,4,2,7,1,6,3,3,2,2,2,3,0,3,1,2,2,4,3,4,3,2,3,2,3,2,1,4,4,2,0,4,1,1,0,0,1,0,0,0,0,1
"E00034350",252,2,1,1,4,4,4,4,4,4,3,0,4,4,1,5,4,4,2,2,2,4,3,1,3,3,2,3,4,1,2,1,7,2,3,2,2,1,3,2,4,2,4,0,4,2,5,3,3,3,1,1,3,0,4,3,1,4,2,3,5,1,1,4,2,2,4,4,6,0,4,2,2,7,1,9,2,5,3,3,2,4,4,3,1,1,2,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0
"E00034351",332,6,6,5,3,8,6,6,2,3,1,0,3,2,5,4,4,2,5,4,2,8,5,9,14,4,6,8,6,8,4,5,4,3,7,8,10,6,3,2,6,6,0,5,2,4,8,2,1,5,4,3,1,1,3,5,4,9,5,6,5,8,2,2,5,2,2,1,1,4,2,1,0,2,0,2,2,4,0,2,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"E00034352",268,0,2,1,5,4,2,5,4,1,1,4,5,4,3,8,8,6,5,7,2,8,5,7,1,2,6,3,3,3,0,2,5,4,8,2,2,1,4,2,4,0,3,4,5,2,2,2,5,3,2,1,3,4,8,5,3,3,2,6,1,3,8,6,1,2,3,2,1,2,2,2,0,2,1,3,3,3,3,2,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034353",277,5,2,1,2,2,0,1,2,1,3,3,2,4,8,7,10,5,9,6,6,5,7,3,3,1,1,5,2,3,4,0,2,1,1,0,1,4,1,5,0,1,5,6,4,1,11,3,9,6,3,4,3,4,5,6,2,1,5,3,4,2,4,1,3,3,2,2,2,1,4,4,3,2,3,6,0,3,2,2,2,3,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"E00034354",258,3,3,3,4,0,2,1,0,0,4,1,1,3,1,5,5,3,3,0,2,4,2,2,1,1,5,5,3,7,3,3,4,1,8,14,5,1,1,1,8,3,2,1,5,3,2,7,3,6,4,5,8,2,1,7,7,3,11,5,3,3,0,3,6,5,1,2,4,2,0,2,0,4,2,5,1,0,0,0,0,0,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034355",322,1,4,2,4,1,5,1,5,0,3,2,5,3,6,7,6,4,6,8,2,3,2,2,2,2,6,3,6,7,9,4,2,2,4,3,2,2,3,5,6,8,6,8,9,3,4,1,7,4,5,2,2,2,0,2,5,3,1,3,5,9,3,7,5,10,0,2,10,3,8,2,3,6,1,1,4,3,3,4,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"E00034356",136,0,0,0,0,0,2,0,1,1,3,1,3,0,1,6,5,1,2,0,4,0,1,2,1,2,1,0,3,1,2,0,0,0,5,0,1,4,1,4,1,1,0,0,4,2,1,1,2,3,2,1,2,2,1,1,2,0,3,4,6,0,2,3,6,6,1,0,2,1,1,4,1,2,2,2,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034358",362,5,3,3,6,4,1,3,3,7,3,3,5,3,3,10,4,7,3,10,4,9,4,10,5,6,10,9,5,5,11,7,9,6,6,3,2,4,2,3,8,5,6,10,5,3,12,8,4,5,3,1,7,1,4,3,1,1,2,3,3,1,0,6,2,9,1,2,1,2,2,4,4,5,1,3,2,3,2,2,1,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034359",253,4,2,4,1,2,0,2,3,3,1,7,2,2,4,2,4,5,3,8,3,3,6,8,3,5,1,1,9,2,3,3,7,2,4,6,4,1,3,5,5,5,4,6,3,5,7,6,7,4,6,7,3,2,1,4,3,2,0,2,2,3,2,1,2,2,2,4,0,2,2,3,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034360",177,2,6,5,2,3,3,1,4,2,0,0,3,1,3,1,0,0,3,1,5,1,4,1,8,2,4,1,2,3,2,4,5,4,2,2,7,2,1,3,4,4,0,3,1,0,0,0,3,1,0,0,1,5,3,0,5,1,2,3,2,3,3,2,4,0,1,1,0,4,2,1,0,3,3,2,1,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00034361",198,2,0,4,1,0,3,0,1,2,1,3,0,0,3,2,0,0,2,1,3,2,3,4,3,4,1,3,4,3,8,0,1,2,3,0,3,5,1,1,2,0,1,0,3,2,1,4,2,0,2,2,3,4,4,4,2,3,2,3,6,2,6,3,4,3,3,2,3,4,4,3,1,2,1,2,1,1,3,1,4,2,1,4,4,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00034362",225,1,2,0,0,0,0,0,1,0,3,2,1,1,2,2,2,0,1,2,3,2,0,0,2,3,2,1,1,0,1,3,1,1,2,0,1,0,2,1,1,2,3,4,2,1,1,2,2,2,2,3,2,2,1,2,8,3,6,3,6,3,4,9,3,6,4,3,2,5,9,1,3,3,0,6,2,6,3,4,4,8,3,4,4,2,1,3,4,2,3,1,3,1,1,1,0,0,0,0,0,0
"E00034363",263,2,2,6,0,2,1,2,2,3,2,3,3,4,1,5,3,4,4,2,1,2,5,2,1,4,4,4,5,1,2,1,3,3,5,4,4,2,3,2,4,6,3,6,3,2,7,5,4,5,3,7,4,5,5,3,4,2,4,4,4,6,4,3,1,5,4,4,3,6,2,1,1,4,2,1,3,2,4,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"E00034364",216,1,0,0,4,1,0,2,1,2,3,1,0,1,3,3,1,6,2,0,2,2,0,3,4,6,7,7,6,5,2,9,3,2,1,1,5,3,0,3,1,7,1,1,4,1,3,6,2,3,3,1,4,5,4,5,1,0,0,4,3,0,1,3,4,3,6,2,4,4,3,1,1,0,4,2,1,3,2,1,1,3,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00034365",308,1,6,1,3,1,4,2,2,2,1,4,3,6,0,6,4,8,1,5,5,4,5,4,5,10,8,8,3,3,1,4,5,3,1,5,2,2,4,3,6,6,3,9,4,3,1,5,3,5,3,5,7,3,8,6,7,4,6,4,6,6,2,6,2,5,3,3,3,2,3,0,4,3,0,2,0,1,3,3,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"E00034366",345,5,4,2,5,5,4,2,2,7,2,1,9,3,5,2,4,6,7,7,5,6,7,0,5,1,7,3,3,3,3,6,2,6,1,2,4,5,7,5,7,3,1,9,4,3,6,5,3,1,4,5,0,3,3,2,3,2,4,6,5,11,7,8,7,8,3,2,4,2,1,5,10,3,2,3,3,3,3,0,3,2,1,0,1,4,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00034368",271,8,4,3,2,6,3,5,3,3,1,0,0,2,2,2,1,3,3,3,2,11,7,6,6,4,10,4,8,6,3,6,2,5,4,5,5,3,0,1,3,4,3,5,4,1,4,1,1,3,7,6,3,4,2,2,5,3,3,2,2,6,3,5,3,1,0,1,2,0,4,6,4,1,1,0,2,2,1,0,2,0,0,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"E00034369",255,4,5,8,2,4,3,2,1,0,2,0,0,0,1,1,1,3,1,2,3,5,6,7,10,6,14,6,11,6,6,5,3,3,1,4,4,4,0,2,2,2,2,5,8,3,3,3,4,4,1,2,3,1,3,2,5,1,5,3,5,4,3,3,1,1,0,4,2,3,0,0,1,3,1,1,2,1,5,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00034371",246,1,2,6,5,4,7,0,1,2,2,5,2,3,2,1,4,1,2,1,2,3,4,1,2,5,5,2,3,3,3,2,2,5,1,2,2,1,1,6,3,4,4,1,1,2,2,4,7,2,1,2,6,0,5,7,2,6,4,3,7,1,3,7,8,2,2,2,0,8,4,1,4,5,0,0,1,6,3,3,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
"E00034372",274,1,7,5,3,6,4,3,5,2,4,4,3,2,5,0,4,5,3,7,2,3,1,3,2,6,4,7,4,2,4,2,3,3,2,3,1,5,3,4,6,1,2,1,2,3,0,7,1,4,6,4,8,3,2,7,4,2,4,3,5,4,7,3,1,2,5,2,2,2,2,4,4,3,2,0,3,2,1,2,4,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"E00034373",204,0,0,1,2,1,4,1,0,1,3,2,0,2,0,4,2,6,3,3,2,1,2,2,2,6,2,0,3,0,1,1,0,0,3,7,7,3,0,4,3,4,5,4,1,7,2,6,1,6,4,3,4,2,1,1,3,6,1,1,3,1,1,5,3,5,1,2,2,0,1,1,1,1,2,2,2,3,2,4,2,2,2,1,1,1,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0
"E00034374",265,2,2,3,1,3,1,4,1,5,4,4,4,1,5,2,3,6,2,2,3,4,2,7,2,3,6,2,3,5,6,3,4,1,3,1,3,2,3,3,5,0,5,4,2,5,6,4,5,3,3,3,2,2,6,2,8,2,2,7,3,3,3,2,2,10,3,2,5,4,3,1,1,2,8,1,4,2,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"E00034375",424,5,3,3,4,3,4,5,0,1,3,7,2,6,6,8,6,6,7,6,9,8,6,6,8,2,4,3,6,4,6,6,2,6,2,4,6,6,5,3,3,5,7,5,6,12,10,6,14,7,9,12,14,7,9,10,7,3,2,4,7,4,1,3,5,6,4,2,4,4,0,3,3,7,4,5,3,6,3,2,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034376",341,1,3,2,5,5,9,4,5,4,1,7,3,3,8,4,6,7,5,4,7,2,3,5,4,2,2,4,3,4,6,5,2,4,5,4,4,5,5,9,6,6,7,1,3,4,6,5,5,9,6,9,6,2,3,3,3,4,1,5,1,0,4,5,8,1,2,1,4,4,3,3,2,5,2,3,3,4,1,0,2,2,2,3,3,1,1,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0
"E00034377",322,3,2,2,6,4,4,2,12,2,3,3,1,3,2,3,4,5,5,5,3,7,2,3,6,3,6,5,3,1,1,5,8,5,7,4,6,6,5,4,2,2,0,7,6,2,5,9,4,8,6,6,2,5,5,5,12,4,4,3,9,5,4,4,3,6,2,3,3,2,0,1,1,0,6,2,1,0,1,2,0,4,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00034378",324,6,10,3,4,6,4,4,5,3,1,6,3,5,0,4,4,2,3,3,3,4,6,4,4,2,8,7,7,5,6,7,5,5,8,6,4,6,7,6,3,4,2,7,7,1,4,6,0,0,7,4,6,4,4,0,5,4,3,5,3,2,5,5,9,4,1,2,1,3,2,1,2,0,0,1,2,2,2,0,2,2,3,1,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"E00034379",348,5,5,2,6,3,4,4,3,4,1,4,2,4,6,8,1,4,8,2,9,3,3,3,2,8,5,5,3,9,5,8,14,8,3,6,3,4,10,9,6,6,3,5,4,4,6,10,3,7,7,7,9,1,7,2,2,1,4,2,3,1,4,3,2,3,4,1,8,1,1,2,4,3,2,1,0,1,0,1,3,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00034380",335,2,5,2,4,5,2,6,3,3,3,4,5,5,7,3,7,0,4,5,3,6,3,6,3,4,3,6,5,6,3,6,4,3,6,6,6,4,4,5,1,11,5,5,9,5,7,3,6,8,5,2,3,2,3,4,4,7,5,2,3,3,4,3,4,7,2,1,1,1,4,2,6,4,1,2,2,6,5,3,1,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
"E00034381",570,7,9,17,9,6,8,6,10,10,4,6,11,10,11,6,13,5,5,8,5,7,4,8,2,1,8,6,10,3,3,12,12,12,5,17,13,9,14,7,12,8,5,8,11,4,9,9,11,12,8,14,5,5,6,4,5,4,7,8,4,10,1,8,4,2,3,1,4,3,1,1,6,2,2,2,3,4,7,3,2,4,1,6,3,1,0,1,1,0,1,1,2,0,1,0,1,0,0,0,0,0
"E00034382",358,2,2,5,7,6,3,1,4,4,1,10,3,1,5,6,4,1,0,3,4,6,4,7,8,11,6,11,12,17,4,4,5,9,10,2,8,5,3,4,4,4,5,5,6,5,4,4,8,1,2,3,4,5,3,5,6,2,2,3,2,7,1,2,1,6,7,1,3,3,1,5,3,1,1,1,2,0,6,0,3,1,2,1,4,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00034383",467,11,7,10,6,7,5,7,3,6,9,9,4,10,10,8,2,11,8,6,6,10,9,1,7,6,6,7,4,4,9,5,8,8,9,7,3,7,10,9,9,6,10,2,5,7,6,8,7,5,8,8,4,7,8,9,4,5,7,2,3,7,7,2,1,3,2,3,4,4,1,2,2,2,1,0,2,7,0,1,1,2,4,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
"E00034384",330,5,3,3,6,3,9,3,3,3,7,5,8,8,4,8,4,5,5,8,2,9,7,6,5,3,3,12,8,1,6,10,5,3,4,3,5,2,6,3,8,8,5,1,14,2,3,2,3,6,4,2,4,2,1,5,3,2,5,4,2,3,1,2,2,2,2,1,1,1,2,2,1,1,3,2,2,1,4,1,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00034386",399,2,4,1,3,1,1,7,2,3,4,6,2,7,3,1,13,6,8,5,9,9,14,8,5,5,12,12,7,9,3,14,14,9,1,6,3,9,5,5,5,4,3,3,12,15,4,7,5,7,6,8,5,6,3,7,5,3,2,6,4,4,3,4,4,1,1,1,1,1,1,5,0,0,2,3,1,1,0,1,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034387",240,4,1,4,5,3,0,4,1,0,2,1,0,1,1,3,4,2,1,1,0,3,2,4,3,8,2,2,1,2,5,9,1,0,5,8,3,3,5,2,4,4,3,3,5,4,5,2,3,6,2,2,6,7,1,6,5,1,5,8,7,3,2,3,7,2,1,4,1,3,1,2,2,1,0,2,3,1,1,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
"E00034388",262,1,3,1,3,4,2,2,1,0,7,6,2,2,4,5,7,4,3,3,6,3,3,9,9,2,4,3,1,6,4,0,6,2,3,3,0,2,1,1,3,2,2,3,5,3,6,8,2,4,2,0,4,2,3,3,3,3,2,2,4,3,6,2,4,1,4,2,1,1,1,2,4,3,3,3,4,1,3,1,3,2,1,3,1,0,3,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0
"E00034389",208,3,3,2,1,3,4,1,0,1,1,1,0,1,1,2,2,6,5,4,2,4,4,0,2,2,5,2,2,4,3,1,2,2,1,2,1,1,0,6,1,3,1,3,1,5,6,2,2,6,0,4,2,4,1,4,2,2,4,3,0,1,6,1,6,1,5,4,4,1,2,3,2,2,3,4,3,2,1,2,3,0,0,2,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"E00034390",363,1,3,2,6,6,0,4,0,3,4,9,7,8,2,7,5,6,5,4,9,3,9,7,5,9,8,10,3,2,3,5,1,1,0,4,2,4,2,3,7,7,8,5,10,6,1,11,9,5,4,6,4,3,5,2,6,3,5,4,5,7,7,4,5,7,5,4,4,2,2,3,1,3,2,2,0,3,3,3,0,1,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00034391",387,1,3,5,2,4,7,3,4,1,7,8,6,6,3,7,3,1,3,6,8,3,6,1,4,7,4,7,4,6,3,7,5,3,3,5,5,7,10,1,10,6,5,7,7,6,10,2,9,4,5,8,11,10,9,8,4,9,7,4,4,8,3,8,7,6,1,5,7,2,0,2,1,0,2,1,0,1,3,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00034392",336,4,3,4,8,7,8,9,6,7,7,5,5,5,2,4,4,4,5,0,6,4,4,2,2,6,2,5,7,4,10,3,8,4,14,6,3,4,3,2,5,4,6,2,6,3,3,2,3,4,3,7,4,5,2,4,8,2,5,4,7,3,3,1,5,5,3,2,2,4,2,2,3,3,2,4,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034393",260,3,2,1,3,4,5,5,3,1,1,7,1,1,1,4,3,5,0,5,2,5,3,0,2,3,2,1,4,2,4,5,0,4,6,4,1,5,2,3,0,4,3,2,6,3,3,2,4,2,3,1,6,4,2,5,2,7,8,4,4,3,2,3,4,3,4,4,3,4,2,1,1,4,2,1,2,4,2,1,1,4,4,2,1,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034394",290,3,3,1,6,2,4,0,3,0,2,8,4,1,4,4,2,7,3,5,5,4,3,3,2,1,7,6,1,0,6,5,5,3,4,2,4,5,5,4,9,5,5,3,4,4,7,4,11,7,4,9,2,8,6,6,0,2,6,4,0,4,5,0,2,1,2,2,2,6,1,1,2,2,3,2,1,0,2,1,1,1,1,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0
"E00034395",242,3,5,6,9,2,1,6,1,3,2,4,2,4,2,5,2,3,3,4,2,2,2,5,6,5,1,5,3,3,6,3,8,5,3,3,5,7,0,5,3,3,3,6,7,4,4,6,1,2,4,2,2,0,7,2,2,2,1,4,1,4,1,0,1,1,1,2,2,0,2,0,2,0,3,1,1,1,0,1,1,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034396",307,9,2,4,3,3,2,9,6,2,3,4,4,1,2,3,2,3,5,2,2,5,1,5,3,10,5,5,5,10,4,3,7,3,3,3,3,8,5,5,2,3,2,2,6,3,5,5,1,1,3,2,3,5,3,7,2,6,7,6,4,2,7,9,3,3,4,3,3,0,2,3,3,3,0,3,0,2,2,0,0,2,0,2,0,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"E00034397",322,3,2,3,5,3,2,4,0,6,4,6,5,1,3,7,7,8,5,3,5,5,8,2,5,7,2,3,4,6,4,4,3,4,2,1,3,6,3,3,6,6,8,4,8,6,4,7,2,6,5,1,9,7,9,7,4,3,6,4,1,7,3,1,2,2,6,3,6,0,2,2,0,2,2,1,1,3,3,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00034398",289,1,2,3,4,1,1,0,4,6,2,2,6,1,4,2,4,1,2,1,2,4,2,6,6,5,4,2,1,6,2,3,1,4,2,4,4,4,4,4,2,7,4,6,4,14,7,4,9,2,1,2,4,9,3,4,4,4,7,3,8,5,4,3,5,8,2,3,3,2,3,3,5,0,0,0,1,4,1,2,1,1,1,1,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00034399",337,3,4,4,7,3,3,1,4,3,5,3,1,3,4,2,5,3,4,4,5,3,1,3,2,4,10,2,3,1,8,9,2,10,4,8,6,1,5,3,2,6,7,2,4,6,2,5,4,3,7,2,3,5,6,3,5,2,6,7,5,11,4,5,6,4,3,5,3,5,7,2,3,6,4,4,1,4,1,1,1,2,0,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00034400",272,4,4,2,3,4,1,4,0,4,3,1,4,4,2,6,2,4,2,3,6,5,5,2,2,4,5,2,8,5,6,6,1,3,4,3,5,9,3,2,9,4,5,4,4,6,5,6,2,4,2,2,3,1,2,6,1,3,5,2,5,0,5,4,4,2,2,2,3,0,1,1,2,2,1,1,3,4,1,1,2,1,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00034401",389,1,9,4,2,6,2,10,2,8,3,6,3,3,9,8,4,6,7,8,9,1,4,3,6,3,4,7,3,1,5,3,3,9,11,4,6,5,4,6,9,8,7,4,1,6,3,11,6,7,7,14,4,3,4,6,2,2,5,7,9,3,2,3,1,5,6,3,3,4,2,2,5,1,2,3,2,0,1,0,1,4,0,1,0,1,1,0,1,0,1,3,1,1,0,2,0,0,0,0,1,0
"E00034402",285,4,2,4,3,3,2,0,2,2,2,1,2,3,2,3,2,3,6,5,4,5,4,1,5,5,4,2,5,9,1,10,3,3,1,4,7,4,0,5,7,5,8,6,4,4,3,6,4,1,5,4,6,4,5,7,2,8,0,1,5,7,2,3,5,4,4,1,0,1,2,0,5,2,1,1,5,2,3,1,1,1,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00034403",306,4,0,1,3,2,3,1,3,2,2,2,7,3,2,3,1,7,3,4,8,6,5,4,2,5,5,5,5,2,4,3,3,3,1,3,3,5,4,3,2,5,5,4,1,9,9,9,8,4,5,5,5,4,6,4,6,4,6,4,2,6,3,3,6,2,1,2,5,4,2,3,4,2,3,0,0,3,2,2,4,0,2,3,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034404",300,4,6,8,5,7,8,3,6,3,4,1,4,1,6,2,3,1,4,2,2,2,2,4,4,2,5,7,4,11,3,7,6,4,3,5,9,3,5,4,5,10,4,2,3,3,1,6,3,7,2,10,2,5,4,3,6,5,3,3,2,0,4,3,1,3,4,3,1,1,1,1,1,1,2,4,2,0,1,0,2,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00034405",349,2,3,4,11,7,2,3,4,1,5,3,2,5,1,5,0,6,6,4,5,2,4,5,6,5,9,6,6,2,4,2,7,2,6,9,5,5,10,8,7,5,8,5,4,6,7,4,8,1,4,7,1,3,6,5,7,3,3,5,2,2,3,5,5,9,5,1,4,2,3,2,3,1,1,1,3,2,2,0,1,2,2,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
