"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00176648",381,148,36,144,6,3,29,15,38.8451443569554,9.44881889763779,37.7952755905512,1.5748031496063,0.78740157480315,7.61154855643045,3.93700787401575
"E00176649",180,46,16,64,4,11,20,19,25.5555555555556,8.88888888888889,35.5555555555556,2.22222222222222,6.11111111111111,11.1111111111111,10.5555555555556
"E00176650",187,28,44,100,3,5,6,1,14.9732620320856,23.5294117647059,53.475935828877,1.60427807486631,2.67379679144385,3.20855614973262,0.53475935828877
"E00176651",188,62,16,69,4,10,16,11,32.9787234042553,8.51063829787234,36.7021276595745,2.12765957446809,5.31914893617021,8.51063829787234,5.85106382978723
"E00176652",209,12,34,155,0,1,7,0,5.74162679425837,16.2679425837321,74.1626794258373,0,0.478468899521531,3.34928229665072,0
"E00176653",410,28,80,273,10,9,7,3,6.82926829268293,19.5121951219512,66.5853658536585,2.4390243902439,2.19512195121951,1.70731707317073,0.731707317073171
"E00176654",182,40,30,81,5,6,18,2,21.978021978022,16.4835164835165,44.5054945054945,2.74725274725275,3.2967032967033,9.89010989010989,1.0989010989011
"E00176655",169,12,10,123,6,6,10,2,7.10059171597633,5.91715976331361,72.7810650887574,3.55029585798817,3.55029585798817,5.91715976331361,1.18343195266272
"E00176656",194,38,36,89,9,10,11,1,19.5876288659794,18.5567010309278,45.8762886597938,4.63917525773196,5.15463917525773,5.67010309278351,0.515463917525773
"E00176657",194,10,42,126,11,2,3,0,5.15463917525773,21.6494845360825,64.9484536082474,5.67010309278351,1.03092783505155,1.54639175257732,0
"E00176658",216,4,44,163,2,0,3,0,1.85185185185185,20.3703703703704,75.462962962963,0.925925925925926,0,1.38888888888889,0
"E00176659",161,16,32,89,9,1,12,2,9.93788819875776,19.8757763975155,55.2795031055901,5.59006211180124,0.62111801242236,7.45341614906832,1.24223602484472
"E00176660",164,14,42,92,4,3,7,2,8.53658536585366,25.609756097561,56.0975609756098,2.4390243902439,1.82926829268293,4.26829268292683,1.21951219512195
"E00176661",191,22,2,159,7,0,1,0,11.5183246073298,1.04712041884817,83.2460732984293,3.66492146596859,0,0.523560209424084,0
"E00176662",238,108,22,80,2,8,11,7,45.3781512605042,9.2436974789916,33.6134453781513,0.840336134453782,3.36134453781513,4.6218487394958,2.94117647058824
"E00176663",233,48,36,121,8,4,11,5,20.6008583690987,15.450643776824,51.931330472103,3.43347639484979,1.71673819742489,4.72103004291846,2.14592274678112
"E00176664",182,64,22,68,1,1,17,9,35.1648351648352,12.0879120879121,37.3626373626374,0.549450549450549,0.549450549450549,9.34065934065934,4.94505494505495
"E00176665",348,72,28,139,7,21,48,33,20.6896551724138,8.04597701149425,39.9425287356322,2.01149425287356,6.03448275862069,13.7931034482759,9.48275862068965
"E00176666",146,32,44,44,5,5,6,10,21.9178082191781,30.1369863013699,30.1369863013699,3.42465753424658,3.42465753424658,4.10958904109589,6.84931506849315
"E00176667",298,86,54,108,7,10,20,13,28.8590604026846,18.1208053691275,36.241610738255,2.3489932885906,3.35570469798658,6.71140939597315,4.36241610738255
"E00176668",396,142,48,140,1,11,33,21,35.8585858585859,12.1212121212121,35.3535353535354,0.252525252525253,2.77777777777778,8.33333333333333,5.3030303030303
"E00176669",182,48,28,70,2,9,7,18,26.3736263736264,15.3846153846154,38.4615384615385,1.0989010989011,4.94505494505495,3.84615384615385,9.89010989010989
"E00176670",239,66,52,85,2,7,16,11,27.6150627615063,21.7573221757322,35.5648535564854,0.836820083682008,2.92887029288703,6.69456066945607,4.60251046025105
"E00176671",272,84,22,101,6,10,18,31,30.8823529411765,8.08823529411765,37.1323529411765,2.20588235294118,3.67647058823529,6.61764705882353,11.3970588235294
"E00176672",128,16,24,68,3,4,11,2,12.5,18.75,53.125,2.34375,3.125,8.59375,1.5625
"E00176673",158,30,20,75,1,5,20,7,18.9873417721519,12.6582278481013,47.4683544303797,0.632911392405063,3.16455696202532,12.6582278481013,4.43037974683544
"E00176674",191,10,44,125,6,2,4,0,5.23560209424084,23.0366492146597,65.4450261780105,3.1413612565445,1.04712041884817,2.09424083769634,0
"E00176675",349,38,72,214,9,5,9,2,10.8882521489971,20.6303724928367,61.3180515759312,2.57879656160458,1.43266475644699,2.57879656160458,0.573065902578797
"E00176676",158,24,20,101,3,4,5,1,15.1898734177215,12.6582278481013,63.9240506329114,1.89873417721519,2.53164556962025,3.16455696202532,0.632911392405063
"E00176677",249,124,32,61,0,4,16,12,49.7991967871486,12.85140562249,24.4979919678715,0,1.60642570281124,6.42570281124498,4.81927710843374
"E00176678",245,104,38,66,1,6,11,19,42.4489795918367,15.5102040816327,26.9387755102041,0.408163265306122,2.44897959183673,4.48979591836735,7.75510204081633
"E00176679",222,26,46,123,8,10,9,0,11.7117117117117,20.7207207207207,55.4054054054054,3.6036036036036,4.5045045045045,4.05405405405405,0
"E00176680",243,22,38,162,3,13,4,1,9.05349794238683,15.6378600823045,66.6666666666667,1.23456790123457,5.34979423868313,1.64609053497942,0.411522633744856
"E00176681",182,8,42,110,8,5,9,0,4.3956043956044,23.0769230769231,60.4395604395604,4.3956043956044,2.74725274725275,4.94505494505495,0
"E00176682",175,10,52,92,6,6,8,1,5.71428571428571,29.7142857142857,52.5714285714286,3.42857142857143,3.42857142857143,4.57142857142857,0.571428571428571
"E00176683",177,8,48,108,2,2,8,1,4.51977401129944,27.1186440677966,61.0169491525424,1.12994350282486,1.12994350282486,4.51977401129944,0.564971751412429
"E00176684",220,18,48,139,8,2,5,0,8.18181818181818,21.8181818181818,63.1818181818182,3.63636363636364,0.909090909090909,2.27272727272727,0
"E00176685",196,28,24,118,1,3,15,7,14.2857142857143,12.2448979591837,60.2040816326531,0.510204081632653,1.53061224489796,7.6530612244898,3.57142857142857
"E00176686",178,6,38,128,2,2,2,0,3.37078651685393,21.3483146067416,71.9101123595506,1.12359550561798,1.12359550561798,1.12359550561798,0
"E00176687",239,12,28,191,2,3,3,0,5.02092050209205,11.7154811715481,79.9163179916318,0.836820083682008,1.25523012552301,1.25523012552301,0
"E00176688",278,2,4,264,2,4,2,0,0.719424460431655,1.43884892086331,94.9640287769784,0.719424460431655,1.43884892086331,0.719424460431655,0
"E00176689",131,2,4,121,1,2,0,1,1.52671755725191,3.05343511450382,92.3664122137405,0.763358778625954,1.52671755725191,0,0.763358778625954
"E00176690",161,10,22,115,4,2,3,5,6.2111801242236,13.6645962732919,71.4285714285714,2.48447204968944,1.24223602484472,1.86335403726708,3.1055900621118
"E00176691",207,8,24,158,3,3,3,8,3.86473429951691,11.5942028985507,76.3285024154589,1.44927536231884,1.44927536231884,1.44927536231884,3.86473429951691
"E00176692",233,24,42,155,2,3,5,2,10.3004291845494,18.0257510729614,66.5236051502146,0.858369098712446,1.28755364806867,2.14592274678112,0.858369098712446
"E00176693",134,4,26,90,11,1,1,1,2.98507462686567,19.4029850746269,67.1641791044776,8.2089552238806,0.746268656716418,0.746268656716418,0.746268656716418
"E00176694",165,22,22,96,3,5,13,4,13.3333333333333,13.3333333333333,58.1818181818182,1.81818181818182,3.03030303030303,7.87878787878788,2.42424242424242
"E00176695",175,22,24,115,4,0,10,0,12.5714285714286,13.7142857142857,65.7142857142857,2.28571428571429,0,5.71428571428571,0
"E00176696",359,102,44,149,3,14,23,24,28.4122562674095,12.2562674094708,41.5041782729805,0.835654596100279,3.89972144846797,6.4066852367688,6.68523676880223
"E00176697",250,92,18,105,0,8,21,6,36.8,7.2,42,0,3.2,8.4,2.4
"E00176698",59,4,16,35,0,1,3,0,6.77966101694915,27.1186440677966,59.3220338983051,0,1.69491525423729,5.08474576271187,0
"E00176699",200,42,10,107,5,5,14,17,21,5,53.5,2.5,2.5,7,8.5
"E00176700",186,10,34,128,5,3,6,0,5.37634408602151,18.2795698924731,68.8172043010753,2.68817204301075,1.61290322580645,3.2258064516129,0
"E00176701",227,36,44,127,7,3,7,3,15.8590308370044,19.3832599118943,55.9471365638767,3.08370044052863,1.3215859030837,3.08370044052863,1.3215859030837
"E00176702",247,28,8,190,3,2,8,8,11.336032388664,3.23886639676113,76.9230769230769,1.21457489878543,0.809716599190283,3.23886639676113,3.23886639676113
"E00176703",205,76,78,39,1,3,8,0,37.0731707317073,38.0487804878049,19.0243902439024,0.48780487804878,1.46341463414634,3.90243902439024,0
"E00176704",170,48,18,77,1,10,9,7,28.2352941176471,10.5882352941176,45.2941176470588,0.588235294117647,5.88235294117647,5.29411764705882,4.11764705882353
"E00176705",103,8,28,55,1,7,4,0,7.76699029126214,27.1844660194175,53.3980582524272,0.970873786407767,6.79611650485437,3.88349514563107,0
"E00176706",255,128,36,71,0,3,11,6,50.1960784313725,14.1176470588235,27.843137254902,0,1.17647058823529,4.31372549019608,2.35294117647059
"E00176707",220,60,26,91,6,5,16,16,27.2727272727273,11.8181818181818,41.3636363636364,2.72727272727273,2.27272727272727,7.27272727272727,7.27272727272727
"E00176708",149,38,2,70,2,3,19,15,25.503355704698,1.34228187919463,46.9798657718121,1.34228187919463,2.01342281879195,12.751677852349,10.0671140939597
"E00176709",201,34,22,128,6,3,6,2,16.9154228855721,10.9452736318408,63.681592039801,2.98507462686567,1.49253731343284,2.98507462686567,0.995024875621891
"E00176710",238,32,4,138,1,8,31,24,13.4453781512605,1.68067226890756,57.9831932773109,0.420168067226891,3.36134453781513,13.0252100840336,10.0840336134454
"E00176711",325,12,8,289,3,4,7,2,3.69230769230769,2.46153846153846,88.9230769230769,0.923076923076923,1.23076923076923,2.15384615384615,0.615384615384615
"E00176712",75,14,2,47,2,2,6,2,18.6666666666667,2.66666666666667,62.6666666666667,2.66666666666667,2.66666666666667,8,2.66666666666667
"E00176713",80,22,2,43,0,1,5,7,27.5,2.5,53.75,0,1.25,6.25,8.75
"E00176714",136,36,14,48,0,2,20,16,26.4705882352941,10.2941176470588,35.2941176470588,0,1.47058823529412,14.7058823529412,11.7647058823529
"E00176715",109,20,4,25,4,7,17,32,18.348623853211,3.6697247706422,22.9357798165138,3.6697247706422,6.42201834862385,15.5963302752294,29.3577981651376
"E00176716",168,22,46,72,7,7,10,4,13.0952380952381,27.3809523809524,42.8571428571429,4.16666666666667,4.16666666666667,5.95238095238095,2.38095238095238
"E00176717",121,16,16,78,1,3,5,2,13.2231404958678,13.2231404958678,64.4628099173554,0.826446280991736,2.47933884297521,4.13223140495868,1.65289256198347
"E00176718",171,50,4,74,1,15,15,12,29.2397660818713,2.33918128654971,43.2748538011696,0.584795321637427,8.7719298245614,8.7719298245614,7.01754385964912
"E00176719",180,32,52,64,2,10,12,8,17.7777777777778,28.8888888888889,35.5555555555556,1.11111111111111,5.55555555555556,6.66666666666667,4.44444444444444
"E00176720",209,104,30,50,2,3,11,9,49.7607655502392,14.3540669856459,23.9234449760766,0.956937799043062,1.43540669856459,5.26315789473684,4.30622009569378
"E00176721",194,70,40,51,3,4,19,7,36.0824742268041,20.6185567010309,26.2886597938144,1.54639175257732,2.06185567010309,9.79381443298969,3.60824742268041
"E00176722",238,116,42,58,2,2,11,7,48.7394957983193,17.6470588235294,24.3697478991597,0.840336134453782,0.840336134453782,4.6218487394958,2.94117647058824
"E00176723",236,128,14,68,2,2,10,12,54.2372881355932,5.93220338983051,28.8135593220339,0.847457627118644,0.847457627118644,4.23728813559322,5.08474576271187
"E00176724",136,14,38,74,2,2,5,1,10.2941176470588,27.9411764705882,54.4117647058823,1.47058823529412,1.47058823529412,3.67647058823529,0.735294117647059
"E00176725",161,46,24,58,4,9,15,5,28.5714285714286,14.9068322981366,36.0248447204969,2.48447204968944,5.59006211180124,9.3167701863354,3.1055900621118
"E00176726",312,40,6,226,9,10,11,10,12.8205128205128,1.92307692307692,72.4358974358974,2.88461538461538,3.2051282051282,3.52564102564103,3.2051282051282
"E00176727",270,72,36,119,4,5,18,16,26.6666666666667,13.3333333333333,44.0740740740741,1.48148148148148,1.85185185185185,6.66666666666667,5.92592592592593
"E00176728",149,42,8,64,1,10,14,10,28.1879194630872,5.36912751677852,42.9530201342282,0.671140939597315,6.71140939597315,9.39597315436242,6.71140939597315
"E00176729",197,66,45,51,3,5,11,16,33.502538071066,22.8426395939086,25.8883248730964,1.52284263959391,2.53807106598985,5.58375634517767,8.12182741116751
"E00176730",131,18,28,55,0,7,12,11,13.7404580152672,21.3740458015267,41.9847328244275,0,5.34351145038168,9.16030534351145,8.3969465648855
"E00176731",100,10,14,63,0,4,8,1,10,14,63,0,4,8,1
"E00176732",280,70,32,109,18,11,20,20,25,11.4285714285714,38.9285714285714,6.42857142857143,3.92857142857143,7.14285714285714,7.14285714285714
"E00176733",184,28,10,112,2,6,23,3,15.2173913043478,5.43478260869565,60.8695652173913,1.08695652173913,3.26086956521739,12.5,1.6304347826087
"E00176734",105,12,30,56,3,0,3,1,11.4285714285714,28.5714285714286,53.3333333333333,2.85714285714286,0,2.85714285714286,0.952380952380952
"E00176735",190,8,28,147,2,0,5,0,4.21052631578947,14.7368421052632,77.3684210526316,1.05263157894737,0,2.63157894736842,0
"E00176736",209,12,58,131,0,2,4,2,5.74162679425837,27.7511961722488,62.6794258373206,0,0.956937799043062,1.91387559808612,0.956937799043062
"E00176737",185,4,28,146,1,1,5,0,2.16216216216216,15.1351351351351,78.9189189189189,0.540540540540541,0.540540540540541,2.7027027027027,0
"E00176738",94,16,2,50,0,5,16,5,17.0212765957447,2.12765957446809,53.1914893617021,0,5.31914893617021,17.0212765957447,5.31914893617021
"E00176739",213,6,74,128,2,3,0,0,2.8169014084507,34.7417840375587,60.093896713615,0.938967136150235,1.40845070422535,0,0
"E00176740",150,16,18,107,5,1,2,1,10.6666666666667,12,71.3333333333333,3.33333333333333,0.666666666666667,1.33333333333333,0.666666666666667
"E00176741",188,40,10,80,0,13,20,25,21.2765957446809,5.31914893617021,42.5531914893617,0,6.91489361702128,10.6382978723404,13.2978723404255
"E00176742",156,22,36,76,2,8,11,1,14.1025641025641,23.0769230769231,48.7179487179487,1.28205128205128,5.12820512820513,7.05128205128205,0.641025641025641
"E00176743",179,42,34,76,5,10,7,5,23.463687150838,18.9944134078212,42.4581005586592,2.79329608938547,5.58659217877095,3.91061452513966,2.79329608938547
"E00176744",120,18,2,85,2,3,6,4,15,1.66666666666667,70.8333333333333,1.66666666666667,2.5,5,3.33333333333333
"E00176745",203,68,40,62,3,5,18,7,33.4975369458128,19.7044334975369,30.5418719211823,1.47783251231527,2.46305418719212,8.86699507389163,3.44827586206897
"E00176746",488,90,62,240,9,17,36,34,18.4426229508197,12.7049180327869,49.1803278688525,1.84426229508197,3.48360655737705,7.37704918032787,6.9672131147541
"E00176747",109,44,2,47,0,5,8,3,40.3669724770642,1.8348623853211,43.1192660550459,0,4.58715596330275,7.3394495412844,2.75229357798165
"E00176748",187,14,36,126,6,2,3,0,7.48663101604278,19.2513368983957,67.379679144385,3.20855614973262,1.06951871657754,1.60427807486631,0
"E00176749",242,14,64,147,5,2,10,0,5.78512396694215,26.4462809917355,60.7438016528926,2.06611570247934,0.826446280991736,4.13223140495868,0
"E00176750",194,58,28,59,4,6,19,20,29.8969072164948,14.4329896907216,30.4123711340206,2.06185567010309,3.09278350515464,9.79381443298969,10.3092783505155
"E00176751",188,70,36,59,1,3,13,6,37.2340425531915,19.1489361702128,31.3829787234043,0.531914893617021,1.59574468085106,6.91489361702128,3.19148936170213
"E00176752",251,62,26,120,3,2,25,13,24.7011952191235,10.3585657370518,47.808764940239,1.19521912350598,0.796812749003984,9.9601593625498,5.1792828685259
"E00176753",153,34,22,74,0,9,12,2,22.2222222222222,14.3790849673203,48.3660130718954,0,5.88235294117647,7.84313725490196,1.30718954248366
"E00176754",203,46,14,84,3,9,29,18,22.6600985221675,6.89655172413793,41.3793103448276,1.47783251231527,4.43349753694581,14.2857142857143,8.86699507389163
"E00176755",227,68,26,92,0,9,17,15,29.9559471365639,11.4537444933921,40.5286343612335,0,3.9647577092511,7.48898678414097,6.6079295154185
"E00176756",202,32,54,103,6,3,3,1,15.8415841584158,26.7326732673267,50.990099009901,2.97029702970297,1.48514851485149,1.48514851485149,0.495049504950495
"E00176757",195,16,60,103,1,2,6,7,8.2051282051282,30.7692307692308,52.8205128205128,0.512820512820513,1.02564102564103,3.07692307692308,3.58974358974359
"E00176758",86,10,2,56,0,6,7,5,11.6279069767442,2.32558139534884,65.1162790697674,0,6.97674418604651,8.13953488372093,5.81395348837209
"E00176759",175,48,22,75,1,2,19,8,27.4285714285714,12.5714285714286,42.8571428571429,0.571428571428571,1.14285714285714,10.8571428571429,4.57142857142857
"E00176760",132,32,12,59,1,7,9,12,24.2424242424242,9.09090909090909,44.6969696969697,0.757575757575758,5.3030303030303,6.81818181818182,9.09090909090909
"E00176761",166,54,42,53,0,4,9,4,32.5301204819277,25.3012048192771,31.9277108433735,0,2.40963855421687,5.42168674698795,2.40963855421687
"E00176762",155,40,22,61,0,9,16,7,25.8064516129032,14.1935483870968,39.3548387096774,0,5.80645161290323,10.3225806451613,4.51612903225806
"E00176763",68,20,12,30,0,1,3,2,29.4117647058824,17.6470588235294,44.1176470588235,0,1.47058823529412,4.41176470588235,2.94117647058824
"E00176764",188,50,36,72,1,3,13,13,26.5957446808511,19.1489361702128,38.2978723404255,0.531914893617021,1.59574468085106,6.91489361702128,6.91489361702128
"E00176765",182,34,38,91,4,6,7,2,18.6813186813187,20.8791208791209,50,2.1978021978022,3.2967032967033,3.84615384615385,1.0989010989011
"E00176766",170,16,34,113,2,1,4,0,9.41176470588235,20,66.4705882352941,1.17647058823529,0.588235294117647,2.35294117647059,0
"E00176767",180,64,16,63,1,11,9,16,35.5555555555556,8.88888888888889,35,0.555555555555556,6.11111111111111,5,8.88888888888889
"E00176768",316,98,34,112,3,4,29,36,31.0126582278481,10.7594936708861,35.4430379746835,0.949367088607595,1.26582278481013,9.17721518987342,11.3924050632911
"E00176769",159,8,36,107,2,3,3,0,5.0314465408805,22.6415094339623,67.2955974842767,1.25786163522013,1.88679245283019,1.88679245283019,0
"E00176770",115,54,10,36,3,1,5,6,46.9565217391304,8.69565217391304,31.304347826087,2.60869565217391,0.869565217391304,4.34782608695652,5.21739130434783
"E00176771",100,52,6,27,0,1,5,9,52,6,27,0,1,5,9
"E00176772",213,130,10,53,4,1,4,11,61.0328638497653,4.69483568075117,24.8826291079812,1.87793427230047,0.469483568075117,1.87793427230047,5.16431924882629
"E00176773",142,14,34,81,1,3,5,4,9.85915492957746,23.943661971831,57.0422535211268,0.704225352112676,2.11267605633803,3.52112676056338,2.8169014084507
"E00176774",87,32,6,23,0,2,6,18,36.7816091954023,6.89655172413793,26.4367816091954,0,2.29885057471264,6.89655172413793,20.6896551724138
